designation,x,y,z,radius_val,phot_g_mean_mag
Gaia DR2 1000364064391082624,-218.0053799231355,787.4890881952905,1212.2167470993923,9.941293,11.462375
Gaia DR2 1000185531190455936,-220.68348519473318,1052.0061866191336,1604.8378980876826,0.96590126,16.104385
Gaia DR2 1000179346437548032,-148.30368923472233,695.0548568395246,1054.5695794912467,1.2666508,14.2902975
Gaia DR2 1000295619792155136,-85.25144623258366,376.4679874469916,582.5656549402336,0.7387751,15.20092
Gaia DR2 1000182782411386240,-211.64673758684077,999.1226783316755,1518.625548722864,0.99456507,16.309736
Gaia DR2 1000286377022442240,-92.71359430842335,388.30003319212784,610.8310811602952,0.5652182,16.153418
Gaia DR2 1000270949499919616,-153.7269563909496,635.9172601236917,993.1420552597538,1.1153426,14.741038
Gaia DR2 1000399626720310400,-247.244671316465,869.5290782305663,1360.416585354871,1.4168931,14.406676
Gaia DR2 1000282185134275712,-192.5359535442605,830.8706209438793,1301.0811409936937,1.0088083,15.840825
Gaia DR2 1000367500364920192,-94.42245100065561,343.23930835967946,529.6002135763359,2.211895,12.01362
Gaia DR2 1000273354681598336,-115.09168336430982,477.345184265899,748.5016493270047,0.71355903,15.964292
Gaia DR2 1000175944823453952,-106.57238952001245,502.1741050451228,760.4230166348871,1.0209514,15.045142
Gaia DR2 1000367534724658176,-336.5671626553376,1222.7312146690751,1887.2790881984188,1.5727545,15.820616
Gaia DR2 1000233664888215552,-44.843365995573286,184.1107283408986,283.6682133637447,1.3746318,11.888388
Gaia DR2 1000338328946754560,-49.097903924958366,211.66054145514747,334.55995228322564,0.66405547,16.163418
Gaia DR2 1000182644972433920,-77.13413069524796,364.5839915277421,553.7051185153682,0.6199622,16.529333
Gaia DR2 1000283593883636992,-298.1356301337817,1239.6452065885962,1942.140633594677,2.6814044,14.709066
Gaia DR2 1000305343598109184,-205.90290382682437,916.7724560485501,1425.9489101467168,0.8735479,15.751326
Gaia DR2 1000339153580476032,-166.4591956600032,721.1468163244593,1140.7436355141772,1.2221575,14.383192
Gaia DR2 1000212812822680832,-230.25952968347195,1055.6811870029076,1619.580727383276,2.4490154,14.164897
Gaia DR2 1000312696581997568,-191.71996181842115,877.7496189594434,1364.07218264112,0.7928945,16.64144
Gaia DR2 1000262664507640192,-122.87626191209922,511.25278406194553,793.7728617579274,1.1478658,14.693817
Gaia DR2 1000381965814775040,-193.9468911847826,711.154689351415,1101.0496954148111,0.7888425,16.442858
Gaia DR2 1000338947422043392,-156.3347034965357,674.7606923868952,1068.73467743687,1.3614228,14.50334
Gaia DR2 1000358085796293248,-116.1190898035573,529.4228957842233,840.2515467848759,0.79739237,16.00738
Gaia DR2 1000211056179884416,-333.6606783420712,1551.9478359297195,2384.5239529694823,1.749047,15.716012
Gaia DR2 1000173024245807488,-237.90090820789467,1128.5294287506733,1697.0469193619242,1.078381,15.893101
Gaia DR2 1000283593883636864,-154.83010050229205,643.8293674846045,1008.7239465786306,1.2912602,14.822449
Gaia DR2 1000364064391081856,-100.2154527919924,361.8130795311365,556.9811842748207,0.6381472,15.535508
Gaia DR2 1000172302691188608,-126.95807680954623,594.78027208962,898.1117746792911,11.611172,10.471359
Gaia DR2 1000317850542755712,-266.7328154802085,1243.7451277800644,1942.2111382467494,1.6333504,15.318027
Gaia DR2 1000286445741920384,-317.53091479502405,1331.6263146771505,2094.540023395542,1.1954297,15.899733
Gaia DR2 1000214389074516992,-110.0016382454034,506.95691999570806,780.8776148209517,0.763711,16.269003
Gaia DR2 1000182644972433536,-173.2912588998756,818.5443217315905,1243.4036708072406,2.0153801,13.933148
Gaia DR2 1000411270375884160,-246.32379509488237,878.2325512956949,1384.3425012684813,0.84868985,16.962173
Gaia DR2 1000243289910680704,-138.80601691562381,594.4450939108184,916.7914563616671,0.71982276,16.36295
Gaia DR2 1000338706903875968,-220.65825318290297,951.4884542756197,1504.839308733499,1.2204401,15.157737
Gaia DR2 1000269746909070976,-377.83467163375946,1549.9998362610988,2416.7808982168553,10.683411,12.685919
Gaia DR2 1000182232655574784,-123.96266721023146,586.356973909749,889.9640838439417,0.7632628,16.300608
Gaia DR2 1000338741263613952,-209.30540590402407,901.4285499339898,1425.7375291647934,0.74619055,16.84333
Gaia DR2 1000259610786252928,-231.77947470142203,942.7678678314361,1463.9101153563008,0.8519134,16.605976
Gaia DR2 1000410518757225984,-254.82079685502023,907.5235612140551,1427.5378505812616,1.2464148,15.372435
Gaia DR2 1000283593883635968,-253.71389666011922,1054.8382867043006,1652.7225258772921,1.2415836,15.706098
Gaia DR2 1000260469779712640,-65.8143838351352,268.60399747401596,417.6071717238005,0.61869967,15.941602
Gaia DR2 1000398076236073856,-160.40425038250186,567.645750223714,885.7217233010675,0.8145903,15.998337
Gaia DR2 1000182163936097664,-76.893156147901,363.0712015565959,550.9436614689486,6.688049,10.664373
Gaia DR2 1000183607045108736,-51.580403479786725,245.0223022777072,372.7952484585031,0.5521135,16.69104
Gaia DR2 1000191299330408576,-104.06814886795053,469.75043797440406,715.0531851379277,1.0089343,14.263524
Gaia DR2 1000269918707762304,-99.76809849612388,409.6808357750536,639.0978407742026,0.7025268,15.280708
Gaia DR2 1000390585812687488,-188.03859798873657,693.28488222054,1081.7712749934958,0.8448057,16.168674
Gaia DR2 1000260882096573312,-137.88724317454478,564.2581305929973,878.2945689583212,11.910416,10.700441
Gaia DR2 1000172680648309376,-150.37243666694562,704.7009768716167,1064.6763132100905,1.0569093,16.528883
Gaia DR2 1000269746909070336,-83.20911912201458,341.04649047198154,531.5765696536114,2.0734935,11.687855
Gaia DR2 1000286411382185088,-132.94401946655074,558.390558866018,878.0987818092626,1.3807242,13.726788
Gaia DR2 1000381897095297920,-137.5853340116949,504.02016919067614,780.00550502747,0.66673505,16.260727
Gaia DR2 1000182095216622464,-93.0942850586403,440.62973494470884,668.2222000077444,1.9752946,13.264318
